case_name,time_day,reactive_area_m2,reactive_area_in2,Lx_m,Ly_m,Lz_m,nx,ny,nz,number_of_fractures,temperature_C,injection_rate_m3_day,aperture_m,permeability_m2,maximum_pressure_pa,analytical_generated_H2_m3_day,applied_generated_H2_m3_day,produced_H2_m3_day,cumulative_generated_H2_mol,cumulative_produced_H2_mol,stored_H2_mol,relative_H2_balance_error,inventory_remaining_fraction
field_150x50m_200C,182.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,336.4288525695572,336.4288525695572,336.632654821943,5119385.909442196,5119056.22686414,329.68257808456275,5.5560114584307914e-15,1.0
field_150x50m_200C,183.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,327.29013795441995,327.29013795441995,327.4908298343774,5133987.950039787,5133667.221324494,320.7287153221911,5.664536381148423e-15,1.0
field_150x50m_200C,184.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,318.2951900572376,318.2951900572376,318.49272612285966,5148188.6812817445,5147876.765632643,311.91564913052014,5.707254331114231e-15,1.0
field_150x50m_200C,185.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,309.44587961894734,309.44587961894734,309.64021873345905,5161994.600779333,5161691.3555645365,303.24521482561323,5.615688574136723e-15,1.0
field_150x50m_200C,186.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,300.7438843030638,300.7438843030638,300.93498956978266,5175412.28099273,5175117.561934207,294.71905855198634,5.609553679083791e-15,1.0
field_150x50m_200C,187.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,292.19069189204555,292.19069189204555,292.3785305842753,5188448.360759485,5188162.022119103,286.3386404102707,5.529330568720341e-15,1.0
field_150x50m_200C,188.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,283.7876037014082,283.7876037014082,283.97214718755316,5201109.5369753055,5200831.431737536,278.105237798354,5.471848003176971e-15,1.0
field_150x50m_200C,189.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,275.5357381988355,275.5357381988355,275.716961863005,5213402.556436305,5213132.53648738,270.0199489535085,5.489093270195236e-15,1.0
field_150x50m_200C,190.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,267.43603481543806,267.43603481543806,267.6139179738321,5225334.207851288,5225072.124154634,262.0836966829251,5.5228361753063876e-15,1.0
field_150x50m_200C,191.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,259.48925793624164,259.48925793624164,259.66378374959436,5236911.314032079,5236657.016799837,254.2972322699975,5.466525641488115e-15,1.0
field_150x50m_200C,192.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,251.69600105695196,251.69600105695196,251.8671564393213,5248140.724269294,5247894.063129779,246.6611395436677,5.4188966021379815e-15,1.0
field_150x50m_200C,193.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,244.05669109404943,244.05669109404943,244.22446661823633,5259029.30690042,5258790.13106135,239.17583909815647,5.310057991919122e-15,1.0
field_150x50m_200C,194.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,236.57159283530024,236.57159283530024,236.7359826351812,5269583.94207644,5269352.100483817,231.8415926504224,5.218918318444791e-15,1.0
field_150x50m_200C,195.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,229.24081351784014,229.24081351784014,229.40181518789262,5279811.514732719,5279586.856225224,224.65850752276987,5.224172046224256e-15,1.0
field_150x50m_200C,196.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,222.06430752108423,222.06430752108423,222.2219220133894,5289718.907769263,5289501.281228052,217.6265412381216,5.252288627684031e-15,1.0
field_150x50m_200C,197.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,215.0418811618464,215.0418811618464,215.19611268084253,5299312.995444905,5299102.249938717,210.74550621559075,5.2251773836292145e-15,1.0
field_150x50m_200C,198.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,208.17319757921186,208.17319757921186,208.32405347447227,5308600.63698944,5308396.621914914,204.0150745541505,5.310382095749608e-15,1.0
field_150x50m_200C,199.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,201.45778169688757,201.45778169688757,201.6052723541957,5317588.670437146,5317391.235654282,197.43478289237683,5.412648589113713e-15,1.0
field_150x50m_200C,200.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,194.89502525096844,194.89502525096844,195.0391639819499,5326283.906684624,5326092.90264732,191.00403733244008,5.367724157131324e-15,1.0
field_150x50m_200C,201.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,188.4841918712931,188.4841918712931,188.62499480187006,5334693.12377534,5334508.401656951,184.7221184167647,5.23052936340919e-15,1.0
field_150x50m_200C,202.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,182.22442220482048,182.22442220482048,182.36190816273802,5342823.061412746,5342644.473226627,178.58818614601526,5.10282598469518e-15,1.0
field_150x50m_200C,203.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,176.1147390697386,176.1147390697386,176.24892947141342,5350680.415703356,5350507.814418356,172.60128502735043,5.0495874334964025e-15,1.0
field_150x50m_200C,204.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,170.1540526293178,170.1540526293178,170.28497136624893,5358271.834130648,5358105.073781533,166.7603491421753,5.1788750325638385e-15,1.0
field_150x50m_200C,205.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,164.3411655748375,164.3411655748375,164.46883889981618,5365603.910760202,5365442.846553007,161.06420722293888,5.150313408449909e-15,1.0
field_150x50m_200C,206.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,158.67477830725426,158.67477830725426,158.79923472059568,5372683.1816760255,5372527.670088324,155.51158772884395,5.045164135737254e-15,1.0
field_150x50m_200C,207.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,153.15349410762525,153.15349410762525,153.27476424364625,5379516.120647544,5379366.019523661,150.10112391069032,5.0750628636075204e-15,1.0
field_150x50m_200C,208.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,147.77582428667048,147.77582428667048,147.89394080062004,5386109.135026355,5385964.303667527,144.8313588554201,4.982858987514213e-15,1.0
field_150x50m_200C,209.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,142.5401933042312,142.5401933042312,142.65519075988087,5392468.561871373,5392328.861120898,139.70075050131015,4.912796881389948e-15,1.0
field_150x50m_200C,210.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,137.44494384977182,137.44494384977182,137.55685860785732,5398600.6643006485,5398465.95662406,134.707676615132,4.92244720282153e-15,1.0
field_150x50m_200C,211.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,132.48834187546805,132.48834187546805,132.59721198316916,5404511.628067735,5404381.777628038,129.85043972298968,4.887945026675026e-15,1.0
field_150x50m_200C,212.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,127.668581573832,127.668581573832,127.77444665546832,5410207.558360133,5410082.431088173,125.12727198694631,4.8901746427785025e-15,1.0
field_150x50m_200C,213.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,122.9837902922321,122.9837902922321,123.08669144134107,5415694.476817001,5415573.940477008,120.53634001994537,5.0387013215055625e-15,1.0
field_150x50m_200C,214.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,118.43203337708783,118.43203337708783,118.53201305004495,5420978.318762976,5420862.243013371,116.07574963195076,4.978435426615106e-15,1.0
field_150x50m_200C,215.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,114.01131894093422,114.01131894093422,114.10842085226412,5426064.930654692,5425953.187104219,111.7435505006311,4.9404050215799e-15,1.0
field_150x50m_200C,216.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,109.71960254597673,109.71960254597673,109.81387156549633,5430960.067736248,5430852.529995514,107.53774076033635,4.94606011231206e-15,1.0
field_150x50m_200C,217.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,105.55479179817847,105.55479179817847,105.64627385010131,5435669.391899635,5435565.935628159,103.45627150352041,5.0422687678231e-15,1.0
field_150x50m_200C,218.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,101.51475084634725,101.51475084634725,101.60349281047318,5440198.469745907,5440098.972694745,99.49705118918902,5.050390082387504e-15,1.0
field_150x50m_200C,219.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,97.59730478110752,97.59730478110752,97.68335439620806,5444552.770842592,5444457.112892667,95.65794995335212,5.133901768245813e-15,1.0
field_150x50m_200C,220.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,93.80024392906503,93.80024392906503,93.88364969856838,5448737.666172701,5448645.729368912,91.93680381688114,5.1393765326167646e-15,1.0
field_150x50m_200C,221.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,90.12132803788387,90.12132803788387,90.2021391379537,5452758.426770447,5452670.095351689,88.33141878657142,5.192453640490366e-15,1.0
field_150x50m_200C,222.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,86.55829034840835,86.55829034840835,86.6365565385014,5456620.222538645,5456535.382963829,84.83957484561579,5.31080481316643e-15,1.0
field_150x50m_200C,223.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,83.10884155036335,83.10884155036335,83.18461308634186,5460328.121242597,5460246.662212796,81.45902983008727,5.2922415132911694e-15,1.0
field_150x50m_200C,224.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,79.7706736185672,79.7706736185672,79.84400116843389,5463887.08767512,5463808.900151961,78.1875231884231,5.348689763115639e-15,1.0
field_150x50m_200C,225.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,76.54146352697866,76.54146352697866,76.61239808929307,5467301.982987289,5467226.960207698,75.02277962127926,5.468456971569711e-15,1.0
field_150x50m_200C,226.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,73.41887683828169,73.41887683828169,73.48746966330818,5470577.564179325,5470505.601666755,71.96251259950203,5.483888612746214e-15,1.0
field_150x50m_200C,227.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,70.4005711670838,70.4005711670838,70.46687368071433,5473718.483745983,5473649.479318255,69.00442775832623,5.4959088436726745e-15,1.0
field_150x50m_200C,228.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,67.4841995151651,67.4841995151651,67.54826324564996,5476729.28947076,5476663.143244624,66.14622616626205,5.523038725419234e-15,1.0
field_150x50m_200C,229.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,64.66741347756685,64.66741347756685,64.72928998508169,5479614.42436313,5479551.038755693,63.385607467482366,5.520775187626002e-15,1.0
field_150x50m_200C,230.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,61.94786631864821,61.94786631864821,62.007607127714735,5482378.226733017,5482317.50646015,60.72027289684852,5.442797894141232e-15,1.0
field_150x50m_200C,231.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,59.32321591756843,59.32321591756843,59.38087245234264,5485024.93039669,5484966.782468553,58.1479281670413,5.416401850085111e-15,1.0
field_150x50m_200C,232.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,56.79112758296763,56.79112758296763,56.84675110539926,5487558.665008226,5487502.998722028,55.66628622756792,5.311216179873442e-15,1.0
field_150x50m_200C,233.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,54.34927673692315,54.34927673692315,54.40291828778549,5489983.456510722,5489930.183440855,53.27306989571749,5.243105469678277e-15,1.0
field_150x50m_200C,234.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,51.9953514685484,51.9953514685484,52.047061811330266,5492303.22770143,5492252.2616871,50.96601435981953,5.379195918636628e-15,1.0
field_150x50m_200C,235.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,49.7270549578795,49.7270549578795,49.77688452552529,5494521.798905048,5494473.056035521,48.742869555433984,5.330061938731628e-15,1.0
field_150x50m_200C,236.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,47.54210777095757,47.54210777095757,47.590106615435495,5496642.888749384,5496596.287346998,46.60140241535777,5.3243623444200215e-15,1.0
field_150x50m_200C,237.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,45.438250027265646,45.438250027265646,45.48446777193919,5498670.115037743,5498625.575638778,44.53939899458017,5.302078112892132e-15,1.0
field_150x50m_200C,238.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,43.41324344091538,43.41324344091538,43.45772923568683,5500606.995712362,5500564.441045919,42.554666471549446,5.2272154500071374e-15,1.0
field_150x50m_200C,239.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,41.464873237200536,41.464873237200536,41.50767571639145,5502456.949903368,5502416.304868369,40.64503502733207,5.211626715313301e-15,1.0
field_150x50m_200C,240.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,39.590949946343564,39.590949946343564,39.632117189272236,5504223.299057751,5504184.4906981755,38.808359604450224,5.267292373818374e-15,1.0
field_150x50m_200C,241.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,37.78931107645582,37.78931107645582,37.82889057066732,5505909.268142986,5505872.225621467,37.04252154737397,5.2160051861438895e-15,1.0
field_150x50m_200C,242.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,36.05782266791272,36.05782266791272,36.09586127501317,5507517.986919996,5507482.641489899,35.34543012682193,5.3162291980874834e-15,1.0
field_150x50m_200C,243.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,34.39438073151232,34.39438073151232,34.43092465555558,5509052.491280285,5509018.776256364,33.71502395018768,5.321488757064626e-15,1.0
field_150x50m_200C,244.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,32.79691257293903,32.79691257293903,32.83200733131051,5510515.724642154,5510483.575369922,32.14927226056047,5.2944882569656916e-15,1.0
field_150x50m_200C,245.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,31.263378006194095,31.263378006194095,31.297068402933135,5511910.539401063,5511879.893224966,30.646176126944816,5.435785270103858e-15,1.0
field_150x50m_200C,246.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,29.7917704587816,29.7917704587816,29.82410056028133,5513239.698429294,5513210.494659795,29.20376952840888,5.424067132452053e-15,1.0
field_150x50m_200C,247.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,28.38011797155172,28.38011797155172,28.411131084572858,5514505.876620226,5514478.056499921,27.820120335003164,5.472882426915614e-15,1.0
field_150x50m_200C,248.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,27.026484096204555,27.026484096204555,27.056222748136914,5515711.662472649,5515685.16914149,26.49333118838874,5.412728227714974e-15,1.0
field_150x50m_200C,249.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,25.72896869354656,25.72896869354656,25.757474614850707,5516859.559710694,5516834.338170438,25.22154028520357,5.389208448056799e-15,1.0
field_150x50m_200C,250.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,24.48570863566732,24.48570863566732,24.513022744426678,5517951.988935092,5517927.986013056,24.00292206626806,5.3612300141267615e-15,1.0
field_150x50m_200C,251.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,23.294878415269874,23.294878415269874,23.321040803782477,5518991.289301616,5518968.453613832,22.83568781479663,5.493496640537555e-15,1.0
field_150x50m_200C,252.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,22.15469066544112,22.15469066544112,22.179740588778685,5519979.720222712,5519958.002136575,21.718086166833128,5.494244906070139e-15,1.0
field_150x50m_200C,253.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,21.063396593190785,21.063396593190785,21.08737245965214,5520919.463088473,5520898.814684967,20.6484035371705,5.514384340501463e-15,1.0
field_150x50m_200C,254.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,20.019286330119808,20.019286330119808,20.04222569350492,5521812.623003264,5521792.99803883,19.62496446404597,5.491633637037186e-15,1.0
field_150x50m_200C,255.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,19.020689203600305,19.020689203600305,19.042628757230563,5522661.230534432,5522642.584402586,18.646131875924706,5.3963588834288835e-15,1.0
field_150x50m_200C,256.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,18.06597393186147,18.06597393186147,18.08694950427176,5523467.243469735,5523449.53316248,17.710307283696434,5.2938577839530546e-15,1.0
field_150x50m_200C,257.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,17.15354874637821,17.15354874637821,17.173595298606333,5524232.548580218,5524215.732649346,16.815930901612596,5.319892746053527e-15,1.0
field_150x50m_200C,258.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,16.281861444953744,16.281861444953744,16.301013069352386,5524958.963385472,5524943.001903801,15.961481700285738,5.3279513600174006e-15,1.0
field_150x50m_200C,259.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,15.449399378871895,15.449399378871895,15.467689299369354,5525648.237918303,5525633.092440938,15.145477395058183,5.312642281877723e-15,1.0
field_150x50m_200C,260.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,14.654689377473598,14.654689377473598,14.67214995120949,5526302.05648605,5526287.690011706,14.366474373026278,5.3494180559357906e-15,1.0
field_150x50m_200C,261.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,13.896297613481122,13.896297613481122,13.912960333744095,5526922.039425885,5526908.416358354,13.623067561976004,5.471634849711563e-15,1.0
field_150x50m_200C,262.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,13.172829412357885,13.172829412357885,13.188724912752974,5527509.744851617,5527496.830961403,12.913890244451139,5.562276841998179e-15,1.0
field_150x50m_200C,263.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,12.482929008946948,12.482929008946948,12.498087068721713,5528066.670389627,5528054.432775837,12.237613820131653,5.498202196140118e-15,1.0
field_150x50m_200C,264.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,11.825279254583334,11.825279254583334,11.839728805042348,5528594.2549017435,5528582.661954255,11.592947519652412,5.607525404677043e-15,1.0
field_150x50m_200C,265.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,11.198601277819241,11.198601277819241,11.212370409757952,5529093.880192982,5529082.90155494,10.978638072938121,5.638107139780818e-15,1.0
field_150x50m_200C,266.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,10.60165410184123,10.60165410184123,10.614770073931833,5529566.87270221,5529556.479232906,10.3934693350715,5.6469416687299315e-15,1.0
field_150x50m_200C,267.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,10.03323422159422,10.03323422159422,10.045723469657016,5530014.50517395,5530004.668912109,9.836261872648635,5.638343546220448e-15,1.0
field_150x50m_200C,268.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,9.492175143556786,9.492175143556786,9.504063290652628,5530437.9983096495,5530428.692437167,9.305872513506959,5.6522300838548484e-15,1.0
field_150x50m_200C,269.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,8.977346891040519,8.977346891040519,8.988658758321076,5530838.522396874,5530829.721203042,8.801193862640808,5.63247651009026e-15,1.0
field_150x50m_200C,270.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,8.48765547780843,8.48765547780843,8.498415096062915,5531217.198915023,5531208.877761267,8.321153787043515,5.570644727910422e-15,1.0
field_150x50m_200C,271.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,8.022042352729091,8.022042352729091,8.032272974567817,5531575.102116269,5531567.237401428,7.8647148721383315,5.5644129094467966e-15,1.0
field_150x50m_200C,272.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,7.579483818099869,7.579483818099869,7.589207930716799,5531913.260580537,5531905.829706715,7.430873852378881,5.58384901234275e-15,1.0
field_150x50m_200C,273.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,7.15899042418935,7.15899042418935,7.168229762647535,5532232.658743479,5532225.640082492,7.0186610185182285,5.565724800109949e-15,1.0
field_150x50m_200C,274.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,6.7596063424615105,6.7596063424615105,6.768381903447448,5532534.238396484,5532527.611256911,6.627139603960135,5.598639479901674e-15,1.0
field_150x50m_200C,275.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,6.380408719857369,6.380408719857369,6.388740775851967,5532818.900157877,5532812.644752756,6.255405152520783,5.609775966439432e-15,1.0
field_150x50m_200C,276.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,6.0205070164201535,6.0205070164201535,6.028415130236157,5533087.504914566,5533081.602329727,5.90258486984162,5.631701487828775e-15,1.0
field_150x50m_200C,277.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,5.679042328459964,5.679042328459964,5.686545368097608,5533340.875233495,5533335.307396565,5.567836960605701,5.5231923613354264e-15,1.0
field_150x50m_200C,278.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,5.3551866993639825,5.3551866993639825,5.362302853138547,5533579.796742344,5533574.546392421,5.25034995362175,5.5271196875962775e-15,1.0
field_150x50m_200C,279.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,5.048142420066489,5.048142420066489,5.054889211963555,5533805.01947903,5533800.0701370435,4.949342016750401,5.497489923594317e-15,1.0
